applycd,APPLYDATE,EVER60_LABEL
BJC2001701016750,2017/1/10,0
BJC2001701016776,2017/1/10,0
BJC2001701016870,2017/1/10,0
BJC2001701016872,2017/1/10,0
BJC2001701016896,2017/1/10,0
BJC2001701016962,2017/1/10,0
BJC2001701016989,2017/1/10,0
BJC2001701017011,2017/1/10,0
BJC2001701017021,2017/1/10,0
BJC2001701017030,2017/1/10,0
BJC2001701017039,2017/1/10,0
BJC2001701017071,2017/1/10,0
BJC2001701017087,2017/1/10,0
BJC2001701017108,2017/1/10,0
BJC2001701017155,2017/1/10,0
BJC2001701017185,2017/1/10,0
BJC2001701017256,2017/1/10,0
BJC2001701017356,2017/1/10,0
BJC2001701017364,2017/1/10,0
BJC2001701017376,2017/1/10,0
BJC2001701017401,2017/1/10,0
BJC2001701017539,2017/1/10,0
BJC2001701017564,2017/1/10,0
BJC2001701017602,2017/1/10,0
BJC2001701017643,2017/1/10,0
BJC2001701017651,2017/1/10,0
BJC2001701017711,2017/1/10,0
BJC2001701017775,2017/1/10,0
BJC2001701017792,2017/1/10,0
BJC2001701017827,2017/1/10,0
BJC2001701017910,2017/1/10,0
BJC2001701017989,2017/1/10,0
BJC2001701018005,2017/1/10,0
BJC2001701018051,2017/1/10,0
BJC2001701018121,2017/1/10,0
BJC2001701018316,2017/1/10,0
BJC2001701018411,2017/1/10,0
BJC2001701018433,2017/1/10,0
BJC2001701018436,2017/1/10,0
BJC2001701018757,2017/1/11,0
BJC2001701018807,2017/1/11,0
BJC2001701018823,2017/1/11,0
BJC2001701018923,2017/1/11,0
BJC2001701018949,2017/1/11,0
BJC2001701018951,2017/1/11,0
BJC2001701019139,2017/1/11,0
BJC2001701019179,2017/1/11,0
BJC2001701019186,2017/1/11,0
BJC2001701019201,2017/1/11,0
BJC2001701019256,2017/1/11,0
BJC2001701019278,2017/1/11,0
BJC2001701019283,2017/1/11,0
BJC2001701019569,2017/1/11,0
BJC2001701019592,2017/1/11,0
BJC2001701019747,2017/1/12,0
BJC2001701019877,2017/1/12,0
BJC2001701020121,2017/1/11,0
BJC2001701020149,2017/1/11,0
BJC2001701020183,2017/1/11,0
BJC2001701020186,2017/1/11,0
BJC2001701020198,2017/1/11,0
BJC2001701020217,2017/1/11,0
BJC2001701020455,2017/1/11,0
BJC2001701020457,2017/1/11,0
BJC2001701020460,2017/1/11,0
BJC2001701020537,2017/1/11,0
BJC2001701020550,2017/1/11,0
BJC2001701020568,2017/1/11,0
BJC2001701020588,2017/1/12,0
BJC2001701020603,2017/1/11,0
BJC2001701020632,2017/1/11,0
BJC2001701020753,2017/1/11,0
BJC2001701020793,2017/1/11,0
BJC2001701020881,2017/1/12,0
BJC2001701020997,2017/1/12,0
BJC2001701021102,2017/1/12,0
BJC2001701021202,2017/1/12,0
BJC2001701021221,2017/1/12,0
BJC2001701021448,2017/1/12,0
BJC2001701021829,2017/1/12,0
BJC2001701021831,2017/1/12,0
BJC2001701021930,2017/1/13,0
BJC2001701021951,2017/1/12,0
BJC2001701022093,2017/1/12,0
BJC2001701022096,2017/1/12,0
BJC2001701022097,2017/1/12,0
BJC2001701022111,2017/1/12,0
BJC2001701022129,2017/1/19,0
BJC2001701022312,2017/1/12,0
BJC2001701022317,2017/1/12,0
BJC2001701022329,2017/1/12,0
BJC2001701022336,2017/1/12,0
BJC2001701022379,2017/1/12,0
BJC2001701022496,2017/1/12,0
BJC2001701022511,2017/1/12,1
BJC2001701022513,2017/1/12,0
BJC2001701022630,2017/1/12,0
BJC2001701022724,2017/1/12,0
BJC2001701022800,2017/1/12,0
BJC2001701022814,2017/1/12,0
BJC2001701022819,2017/1/12,0
BJC2001701022838,2017/1/12,0
BJC2001701022867,2017/1/12,0
BJC2001701022966,2017/1/12,0
BJC2001701023109,2017/1/13,0
BJC2001701023126,2017/1/12,0
BJC2001701023255,2017/1/13,0
BJC2001701023325,2017/1/13,0
BJC2001701023340,2017/1/13,0
BJC2001701023517,2017/1/13,0
BJC2001701023531,2017/1/13,0
BJC2001701023718,2017/1/13,0
BJC2001701023732,2017/1/13,0
BJC2001701023741,2017/1/13,0
BJC2001701023945,2017/1/13,0
BJC2001701024027,2017/1/13,0
BJC2001701024042,2017/1/13,0
BJC2001701024047,2017/1/13,0
BJC2001701024056,2017/1/13,0
BJC2001701024069,2017/1/13,0
BJC2001701024071,2017/1/13,0
BJC2001701024129,2017/1/13,0
BJC2001701024135,2017/1/13,0
BJC2001701024137,2017/1/13,0
BJC2001701024151,2017/1/13,0
BJC2001701024171,2017/1/13,0
BJC2001701024190,2017/1/13,0
BJC2001701024218,2017/1/13,0
BJC2001701024221,2017/1/13,0
BJC2001701024299,2017/1/13,0
BJC2001701024379,2017/1/13,0
BJC2001701024433,2017/1/13,0
BJC2001701024688,2017/1/13,0
BJC2001701024689,2017/1/13,0
BJC2001701024722,2017/1/13,0
BJC2001701024776,2017/1/13,0
BJC2001701024813,2017/1/13,0
BJC2001701024863,2017/1/13,0
BJC2001701024868,2017/1/13,0
BJC2001701024919,2017/1/13,0
BJC2001701024921,2017/1/13,0
BJC2001701024933,2017/1/13,0
BJC2001701024951,2017/1/13,0
BJC2001701025073,2017/1/13,0
BJC2001701025125,2017/1/13,0
BJC2001701025336,2017/1/14,0
BJC2001701025713,2017/1/14,0
BJC2001701025773,2017/1/14,0
BJC2001701025785,2017/1/14,0
BJC2001701025961,2017/1/14,0
BJC2001701026048,2017/1/14,0
BJC2001701026076,2017/1/14,0
BJC2001701026082,2017/1/14,0
BJC2001701026093,2017/1/14,0
BJC2001701026116,2017/1/14,0
BJC2001701026254,2017/1/15,0
BJC2001701026304,2017/1/15,0
BJC2001701026320,2017/1/15,0
BJC2001701026531,2017/1/15,0
BJC2001701026542,2017/1/17,0
BJC2001701026545,2017/1/15,0
BJC2001701026610,2017/1/15,0
BJC2001701026676,2017/1/15,0
BJC2001701026681,2017/1/15,1
BJC2001701026789,2017/1/15,0
BJC2001701026862,2017/1/15,0
BJC2001701027075,2017/1/15,0
BJC2001701027101,2017/1/15,0
BJC2001701027103,2017/1/15,0
BJC2001701027143,2017/1/15,0
BJC2001701027177,2017/1/15,0
BJC2001701027348,2017/1/15,0
BJC2001701027387,2017/1/15,0
BJC2001701027535,2017/1/15,0
BJC2001701027633,2017/1/15,0
BJC2001701027648,2017/1/15,0
BJC2001701027679,2017/1/15,0
BJC2001701027684,2017/1/16,0
BJC2001701027810,2017/1/15,0
BJC2001701027908,2017/1/15,0
BJC2001701027955,2017/1/16,0
BJC2001701028048,2017/1/16,0
BJC2001701028117,2017/1/16,0
BJC2001701028249,2017/1/16,0
BJC2001701028256,2017/1/16,0
BJC2001701028272,2017/1/16,0
BJC2001701028288,2017/1/16,0
BJC2001701028313,2017/1/16,0
BJC2001701028335,2017/1/16,0
BJC2001701028351,2017/1/16,0
BJC2001701028363,2017/1/16,0
BJC2001701028384,2017/1/16,0
BJC2001701028389,2017/1/16,0
BJC2001701028393,2017/1/16,0
BJC2001701028492,2017/1/16,0
BJC2001701028528,2017/1/16,0
BJC2001701028548,2017/1/16,0
BJC2001701028553,2017/1/16,0
BJC2001701028599,2017/1/16,0
BJC2001701028605,2017/1/16,0
BJC2001701028695,2017/1/16,0
BJC2001701028709,2017/1/16,0
BJC2001701028711,2017/1/16,0
BJC2001701028789,2017/1/16,0
BJC2001701028855,2017/1/16,0
BJC2001701028859,2017/1/16,0
BJC2001701028865,2017/1/16,0
BJC2001701028874,2017/1/16,0
BJC2001701028888,2017/1/16,0
BJC2001701028892,2017/1/16,0
BJC2001701029086,2017/1/16,0
BJC2001701029138,2017/1/16,0
BJC2001701029167,2017/1/16,0
BJC2001701029196,2017/1/16,0
BJC2001701029227,2017/1/16,0
BJC2001701029240,2017/1/16,0
BJC2001701029316,2017/1/16,0
BJC2001701029335,2017/1/16,0
BJC2001701029351,2017/1/16,0
BJC2001701029439,2017/1/16,1
BJC2001701029487,2017/1/16,0
BJC2001701029576,2017/1/16,0
BJC2001701029583,2017/1/16,0
BJC2001701029594,2017/1/16,0
BJC2001701029645,2017/1/16,0
BJC2001701029722,2017/1/16,0
BJC2001701029746,2017/1/16,0
BJC2001701029763,2017/1/16,0
BJC2001701029810,2017/1/16,0
BJC2001701029827,2017/1/16,0
BJC2001701029856,2017/1/16,0
BJC2001701029893,2017/1/16,0
BJC2001701029925,2017/1/16,0
BJC2001701029956,2017/1/16,0
BJC2001701030010,2017/1/16,0
BJC2001701030018,2017/1/16,0
BJC2001701030066,2017/1/16,0
BJC2001701030135,2017/1/16,0
BJC2001701030136,2017/1/16,0
BJC2001701030207,2017/1/16,0
BJC2001701030270,2017/1/16,0
BJC2001701030278,2017/1/16,0
BJC2001701030330,2017/1/16,0
BJC2001701030333,2017/1/16,0
BJC2001701030418,2017/1/16,0
BJC2001701030455,2017/1/16,0
BJC2001701030601,2017/1/16,1
BJC2001701030612,2017/1/16,0
BJC2001701030649,2017/1/16,0
BJC2001701030656,2017/1/16,0
BJC2001701030792,2017/1/16,0
BJC2001701030819,2017/1/16,0
BJC2001701030895,2017/1/16,0
BJC2001701030917,2017/1/16,0
BJC2001701030929,2017/1/16,0
BJC2001701030939,2017/1/16,0
BJC2001701031021,2017/1/16,0
BJC2001701031063,2017/1/16,0
BJC2001701031089,2017/1/16,0
BJC2001701031131,2017/1/17,0
BJC2001701031146,2017/1/16,0
BJC2001701031153,2017/1/16,0
BJC2001701031157,2017/1/17,0
BJC2001701031160,2017/1/17,0
BJC2001701031183,2017/1/17,0
BJC2001701031187,2017/1/16,0
BJC2001701031233,2017/1/16,0
BJC2001701031247,2017/1/16,0
BJC2001701031255,2017/1/17,0
BJC2001701031264,2017/1/16,0
BJC2001701031276,2017/1/16,0
BJC2001701031290,2017/1/16,0
BJC2001701031326,2017/1/16,0
BJC2001701031347,2017/1/16,0
BJC2001701031356,2017/1/16,0
BJC2001701031363,2017/1/17,0
BJC2001701031455,2017/1/17,0
BJC2001701031514,2017/1/17,0
BJC2001701031630,2017/1/17,0
BJC2001701031803,2017/1/17,0
BJC2001701031904,2017/1/17,0
BJC2001701031936,2017/1/17,0
BJC2001701031975,2017/1/17,1
BJC2001701032006,2017/1/17,0
BJC2001701032134,2017/1/17,0
BJC2001701032140,2017/1/17,0
BJC2001701032150,2017/1/17,0
BJC2001701032260,2017/1/17,0
BJC2001701032299,2017/1/17,0
BJC2001701032302,2017/1/17,0
BJC2001701032303,2017/1/17,0
BJC2001701032319,2017/1/17,0
BJC2001701032324,2017/1/17,0
BJC2001701032368,2017/1/17,0
BJC2001701032375,2017/1/17,0
BJC2001701032381,2017/1/17,0
BJC2001701032472,2017/1/17,0
BJC2001701032476,2017/1/17,0
BJC2001701032509,2017/1/17,0
BJC2001701032523,2017/1/17,0
BJC2001701032548,2017/1/17,0
BJC2001701032636,2017/1/17,0
BJC2001701032645,2017/1/17,0
BJC2001701032708,2017/1/17,0
BJC2001701032717,2017/1/17,0
BJC2001701032801,2017/1/17,0
BJC2001701032804,2017/1/17,0
BJC2001701032845,2017/1/17,0
BJC2001701033018,2017/1/17,0
BJC2001701033022,2017/1/17,0
BJC2001701033130,2017/1/17,0
BJC2001701033195,2017/1/17,0
BJC2001701033308,2017/1/17,0
BJC2001701033327,2017/1/17,0
BJC2001701033333,2017/1/17,0
BJC2001701033354,2017/1/18,0
BJC2001701033394,2017/1/17,0
BJC2001701033435,2017/1/17,0
BJC2001701033463,2017/1/17,0
BJC2001701033566,2017/1/17,0
BJC2001701033603,2017/1/17,0
BJC2001701033661,2017/1/17,0
BJC2001701033671,2017/1/17,0
BJC2001701033771,2017/1/17,0
BJC2001701033777,2017/1/17,0
BJC2001701033784,2017/1/17,0
BJC2001701033805,2017/1/17,0
BJC2001701033810,2017/1/17,0
BJC2001701033815,2017/1/17,0
BJC2001701033824,2017/1/17,0
BJC2001701033863,2017/1/17,0
BJC2001701034237,2017/1/18,0
BJC2001701034248,2017/1/18,0
BJC2001701034316,2017/1/18,0
BJC2001701034320,2017/1/18,0
BJC2001701034387,2017/1/18,0
BJC2001701034425,2017/1/18,0
BJC2001701034481,2017/1/18,0
BJC2001701034624,2017/1/18,0
BJC2001701034641,2017/1/18,0
BJC2001701034673,2017/1/18,0
BJC2001701034711,2017/1/18,0
BJC2001701034749,2017/1/18,0
BJC2001701034775,2017/1/18,0
BJC2001701034805,2017/1/18,0
BJC2001701034814,2017/1/18,0
BJC2001701034859,2017/1/18,0
BJC2001701034886,2017/1/18,0
BJC2001701034925,2017/1/18,0
BJC2001701034983,2017/1/18,0
BJC2001701035108,2017/1/18,0
BJC2001701035135,2017/1/18,0
BJC2001701035204,2017/1/18,0
BJC2001701035304,2017/1/18,0
BJC2001701035322,2017/1/18,0
BJC2001701035355,2017/1/18,0
BJC2001701035366,2017/1/18,1
BJC2001701035390,2017/1/18,0
BJC2001701035606,2017/1/18,0
BJC2001701035624,2017/1/18,0
BJC2001701035640,2017/1/18,0
BJC2001701035683,2017/1/18,0
BJC2001701035756,2017/1/18,0
BJC2001701035887,2017/1/18,0
BJC2001701036002,2017/1/18,0
BJC2001701036098,2017/1/18,0
BJC2001701036116,2017/1/18,0
BJC2001701036123,2017/1/18,0
BJC2001701036292,2017/1/18,0
BJC2001701036456,2017/1/18,0
BJC2001701036467,2017/1/18,0
BJC2001701036469,2017/1/18,0
BJC2001701036474,2017/1/18,0
BJC2001701036501,2017/1/18,0
BJC2001701036606,2017/1/18,0
BJC2001701036684,2017/1/19,0
BJC2001701036686,2017/1/18,0
BJC2001701036776,2017/1/19,0
BJC2001701036785,2017/1/19,0
BJC2001701036861,2017/1/19,0
BJC2001701036864,2017/1/19,0
BJC2001701036907,2017/1/19,0
BJC2001701036933,2017/1/19,0
BJC2001701036943,2017/1/19,0
BJC2001701036957,2017/1/19,0
BJC2001701036972,2017/1/19,0
BJC2001701037082,2017/1/19,0
BJC2001701037144,2017/1/19,0
BJC2001701037179,2017/1/19,0
BJC2001701037259,2017/1/19,0
BJC2001701037300,2017/1/19,0
BJC2001701037317,2017/1/19,0
BJC2001701037320,2017/1/19,0
BJC2001701037408,2017/1/19,0
BJC2001701037419,2017/1/19,0
BJC2001701037426,2017/1/19,0
BJC2001701037562,2017/1/19,0
BJC2001701037569,2017/1/19,0
BJC2001701037585,2017/1/19,0
BJC2001701037786,2017/1/19,0
BJC2001701037816,2017/1/19,0
BJC2001701037824,2017/1/19,0
BJC2001701037859,2017/1/19,0
BJC2001701037877,2017/1/19,0
BJC2001701037888,2017/1/19,0
BJC2001701037901,2017/1/19,0
BJC2001701038136,2017/1/19,0
BJC2001701038180,2017/1/19,0
BJC2001701038418,2017/1/19,0
BJC2001701038429,2017/1/19,0
BJC2001701038481,2017/1/19,0
BJC2001701038599,2017/1/19,0
BJC2001701038617,2017/1/19,0
BJC2001701038635,2017/1/19,0
BJC2001701038702,2017/1/20,0
BJC2001701038807,2017/1/19,0
BJC2001701038814,2017/1/19,0
BJC2001701038881,2017/1/19,0
BJC2001701038887,2017/1/19,0
BJC2001701038928,2017/1/19,0
BJC2001701038949,2017/1/19,0
BJC2001701039043,2017/1/19,0
BJC2001701039437,2017/1/20,0
BJC2001701039453,2017/1/20,0
BJC2001701039455,2017/1/20,0
BJC2001701039550,2017/1/20,0
BJC2001701039554,2017/1/20,0
BJC2001701039639,2017/1/20,0
BJC2001701039719,2017/1/20,0
BJC2001701039727,2017/1/20,0
BJC2001701039736,2017/1/20,0
BJC2001701039780,2017/1/20,0
BJC2001701039797,2017/1/20,0
BJC2001701039846,2017/1/20,0
BJC2001701039889,2017/1/20,0
BJC2001701040139,2017/1/20,0
BJC2001701040206,2017/1/20,0
BJC2001701040284,2017/1/20,0
BJC2001701040332,2017/1/20,0
BJC2001701040395,2017/1/20,0
BJC2001701040491,2017/1/20,0
BJC2001701040536,2017/1/20,0
BJC2001701040539,2017/1/20,0
BJC2001701040597,2017/1/20,0
BJC2001701040606,2017/1/20,0
BJC2001701040621,2017/1/20,0
BJC2001701040715,2017/1/20,0
BJC2001701040755,2017/1/20,0
BJC2001701040955,2017/1/20,0
BJC2001701041037,2017/1/20,0
BJC2001701041056,2017/1/20,0
BJC2001701041173,2017/1/20,0
BJC2001701041540,2017/1/22,0
BJC2001701041557,2017/1/20,0
BJC2001701041571,2017/1/20,0
BJC2001701041845,2017/1/21,0
BJC2001701041858,2017/1/21,0
BJC2001701042062,2017/1/21,0
BJC2001701042160,2017/1/21,0
BJC2001701042462,2017/1/21,0
BJC2001701042510,2017/1/21,0
BJC2001701042524,2017/1/21,0
BJC2001701042622,2017/1/21,0
BJC2001701043028,2017/1/21,0
BJC2001701043090,2017/1/21,0
BJC2001701043143,2017/1/21,0
BJC2001701043225,2017/1/22,0
BJC2001701043268,2017/1/22,0
BJC2001701043315,2017/1/22,0
BJC2001701043347,2017/1/22,0
BJC2001701043367,2017/1/22,0
BJC2001701043369,2017/1/22,0
BJC2001701043379,2017/1/22,0
BJC2001701043449,2017/1/22,0
BJC2001701043468,2017/1/22,0
BJC2001701043500,2017/1/22,0
BJC2001701043519,2017/1/22,0
BJC2001701043571,2017/1/22,0
BJC2001701043605,2017/1/22,0
BJC2001701043614,2017/1/22,0
BJC2001701043623,2017/1/22,0
BJC2001701043642,2017/1/22,0
BJC2001701043644,2017/1/22,0
BJC2001701043663,2017/1/22,0
BJC2001701043686,2017/1/22,0
BJC2001701043691,2017/1/22,0
BJC2001701043698,2017/1/22,0
BJC2001701043702,2017/1/22,0
BJC2001701043709,2017/1/22,0
BJC2001701043804,2017/1/22,0
BJC2001701043831,2017/1/22,0
BJC2001701043863,2017/1/22,0
BJC2001701043893,2017/1/22,0
BJC2001701043900,2017/1/22,0
BJC2001701043934,2017/1/23,0
BJC2001701043951,2017/1/22,0
BJC2001701043984,2017/1/22,0
BJC2001701043996,2017/1/22,0
BJC2001701044029,2017/1/22,0
BJC2001701044115,2017/1/22,0
BJC2001701044146,2017/1/22,0
BJC2001701044205,2017/1/22,0
BJC2001701044229,2017/1/22,0
BJC2001701044340,2017/1/22,0
BJC2001701044427,2017/1/22,0
BJC2001701044435,2017/1/22,0
BJC2001701044503,2017/1/22,0
BJC2001701044535,2017/1/22,0
BJC2001701044604,2017/1/22,0
BJC2001701044606,2017/1/22,0
BJC2001701044686,2017/1/22,0
BJC2001701044708,2017/1/22,0
BJC2001701044721,2017/1/22,0
BJC2001701044743,2017/1/22,0
BJC2001701044753,2017/1/22,0
BJC2001701044793,2017/1/22,0
BJC2001701044873,2017/1/22,0
BJC2001701044876,2017/1/22,0
BJC2001701044928,2017/1/22,0
BJC2001701044954,2017/1/22,0
BJC2001701045027,2017/1/22,0
BJC2001701045055,2017/1/22,0
BJC2001701045056,2017/1/22,0
BJC2001701045085,2017/1/23,0
BJC2001701045142,2017/1/23,0
BJC2001701045214,2017/1/22,0
BJC2001701045269,2017/1/22,0
BJC2001701045299,2017/1/22,0
BJC2001701045308,2017/1/22,0
BJC2001701045557,2017/1/22,0
BJC2001701045616,2017/1/22,0
BJC2001701045892,2017/1/23,0
BJC2001701045920,2017/1/23,0
BJC2001701045936,2017/1/23,0
BJC2001701046099,2017/1/23,0
BJC2001701046108,2017/1/23,0
BJC2001701046172,2017/1/23,0
BJC2001701046272,2017/1/23,0
BJC2001701046301,2017/1/23,0
BJC2001701046302,2017/1/23,0
BJC2001701046438,2017/1/23,0
BJC2001701046473,2017/1/23,0
BJC2001701046600,2017/1/23,0
BJC2001701046656,2017/1/23,0
BJC2001701046719,2017/1/23,0
BJC2001701046866,2017/1/23,0
BJC2001701046958,2017/1/23,0
BJC2001701046964,2017/1/23,0
BJC2001701047127,2017/1/23,0
BJC2001701047155,2017/1/23,0
BJC2001701047170,2017/1/23,0
BJC2001701047191,2017/1/23,0
BJC2001701047206,2017/1/23,0
BJC2001701047395,2017/1/23,0
BJC2001701047535,2017/1/23,0
BJC2001701047536,2017/1/23,0
BJC2001701047549,2017/1/23,0
BJC2001701047596,2017/1/23,0
BJC2001701047808,2017/1/23,0
BJC2001701047811,2017/1/23,0
BJC2001701047858,2017/1/23,1
BJC2001701047943,2017/1/23,0
BJC2001701048038,2017/1/24,0
BJC2001701048152,2017/1/25,0
BJC2001701048163,2017/1/24,0
BJC2001701048186,2017/1/24,0
BJC2001701048272,2017/1/24,0
BJC2001701048316,2017/1/24,0
BJC2001701048432,2017/1/24,0
BJC2001701048506,2017/1/24,0
BJC2001701048560,2017/1/24,0
BJC2001701048591,2017/1/24,0
BJC2001701048663,2017/1/24,0
BJC2001701048700,2017/1/24,0
BJC2001701048745,2017/1/24,0
BJC2001701048760,2017/1/24,0
BJC2001701048768,2017/1/24,0
BJC2001701048780,2017/1/24,0
BJC2001701048805,2017/1/24,0
BJC2001701048834,2017/1/24,0
BJC2001701048881,2017/1/24,0
BJC2001701048898,2017/1/24,0
BJC2001701048939,2017/1/24,0
BJC2001701048952,2017/1/24,0
BJC2001701049062,2017/1/24,0
BJC2001701049236,2017/1/24,0
BJC2001701049246,2017/1/24,0
BJC2001701049288,2017/1/24,0
BJC2001701049304,2017/1/24,0
BJC2001701049480,2017/1/24,0
BJC2001701049628,2017/1/25,0
BJC2001701049689,2017/1/25,0
BJC2001701049787,2017/1/25,0
BJC2001701049898,2017/1/25,0
BJC2001701049955,2017/1/25,0
BJC2001701049964,2017/1/25,0
BJC2001701050068,2017/1/25,0
BJC2001701050120,2017/1/25,0
BJC2001701050201,2017/1/25,0
BJC2001701050359,2017/1/26,0
BJC2001701050360,2017/1/26,0
BJC2001701050384,2017/1/26,0
BJC2001702000020,2017/2/2,0
BJC2001702000193,2017/2/3,0
BJC2001702000196,2017/2/3,0
BJC2001702000205,2017/2/3,0
BJC2001702000221,2017/2/3,0
BJC2001702000226,2017/2/3,0
BJC2001702000266,2017/2/3,0
BJC2001702000331,2017/2/3,0
BJC2001702000368,2017/2/3,0
BJC2001702000373,2017/2/3,0
BJC2001702000376,2017/2/3,0
BJC2001702000385,2017/2/3,0
BJC2001702000386,2017/2/3,0
BJC2001702000403,2017/2/3,0
BJC2001702000405,2017/2/3,0
BJC2001702000446,2017/2/3,0
BJC2001702000451,2017/2/3,0
BJC2001702000469,2017/2/3,0
BJC2001702000500,2017/2/3,0
BJC2001702000510,2017/2/3,0
BJC2001702000528,2017/2/3,0
BJC2001702000580,2017/2/3,0
BJC2001702000582,2017/2/3,0
BJC2001702000638,2017/2/3,0
BJC2001702000664,2017/2/3,0
BJC2001702000665,2017/2/3,0
BJC2001702000696,2017/2/3,0
BJC2001702000728,2017/2/3,0
BJC2001702000851,2017/2/3,0
BJC2001702000882,2017/2/3,0
BJC2001702000891,2017/2/3,0
BJC2001702000895,2017/2/3,0
BJC2001702000984,2017/2/3,0
BJC2001702001005,2017/2/3,0
BJC2001702001021,2017/2/3,0
BJC2001702001073,2017/2/3,0
BJC2001702001092,2017/2/3,0
BJC2001702001118,2017/2/3,0
BJC2001702001126,2017/2/3,0
BJC2001702001177,2017/2/3,0
BJC2001702001195,2017/2/3,0
BJC2001702001264,2017/2/3,0
BJC2001702001289,2017/2/3,0
BJC2001702001323,2017/2/3,0
BJC2001702001393,2017/2/4,0
BJC2001702001455,2017/2/3,0
BJC2001702001464,2017/2/3,0
BJC2001702001474,2017/2/3,0
BJC2001702001547,2017/2/4,0
BJC2001702001564,2017/2/4,0
BJC2001702001617,2017/2/4,0
BJC2001702001661,2017/2/4,0
BJC2001702001712,2017/2/4,0
BJC2001702001828,2017/2/4,0
BJC2001702001838,2017/2/4,0
BJC2001702001983,2017/2/4,0
BJC2001702001991,2017/2/4,0
BJC2001702002021,2017/2/4,0
BJC2001702002030,2017/2/4,0
BJC2001702002033,2017/2/4,0
BJC2001702002100,2017/2/4,0
BJC2001702002113,2017/2/4,0
BJC2001702002140,2017/2/4,0
BJC2001702002157,2017/2/6,0
BJC2001702002170,2017/2/4,0
BJC2001702002204,2017/2/4,0
BJC2001702002212,2017/2/4,0
BJC2001702002254,2017/2/4,0
BJC2001702002342,2017/2/4,0
BJC2001702002386,2017/2/4,0
BJC2001702002409,2017/2/4,0
BJC2001702002411,2017/2/4,0
BJC2001702002414,2017/2/4,0
BJC2001702002495,2017/2/4,0
BJC2001702002547,2017/2/4,0
BJC2001702002578,2017/2/4,0
BJC2001702002594,2017/2/4,0
BJC2001702002609,2017/2/4,0
BJC2001702002662,2017/2/4,0
BJC2001702002694,2017/2/4,0
BJC2001702002735,2017/2/4,0
BJC2001702002755,2017/2/4,0
BJC2001702002777,2017/2/4,0
BJC2001702002779,2017/2/4,0
BJC2001702002907,2017/2/4,0
BJC2001702002974,2017/2/4,0
BJC2001702003063,2017/2/4,0
BJC2001702003089,2017/2/4,0
BJC2001702003196,2017/2/5,0
BJC2001702003206,2017/2/5,0
BJC2001702003312,2017/2/5,0
BJC2001702003331,2017/2/5,0
BJC2001702003337,2017/2/5,0
BJC2001702003577,2017/2/5,0
BJC2001702003653,2017/2/5,0
BJC2001702003694,2017/2/5,0
BJC2001702003825,2017/2/5,0
BJC2001702003846,2017/2/5,0
BJC2001702003858,2017/2/6,0
BJC2001702004028,2017/2/5,0
BJC2001702004039,2017/2/5,0
BJC2001702004091,2017/2/5,0
BJC2001702004099,2017/2/5,0
BJC2001702004108,2017/2/6,0
BJC2001702004169,2017/2/6,0
BJC2001702004250,2017/2/6,0
BJC2001702004252,2017/2/6,0
BJC2001702004332,2017/2/6,0
BJC2001702004417,2017/2/6,0
BJC2001702004418,2017/2/6,0
BJC2001702004445,2017/2/6,0
BJC2001702004490,2017/2/6,0
BJC2001702004509,2017/2/6,0
BJC2001702004526,2017/2/6,0
BJC2001702004669,2017/2/6,0
BJC2001702004735,2017/2/6,0
BJC2001702004824,2017/2/6,0
BJC2001702004842,2017/2/6,0
BJC2001702004910,2017/2/6,0
BJC2001702005019,2017/2/6,0
BJC2001702005046,2017/2/6,0
BJC2001702005047,2017/2/6,0
BJC2001702005113,2017/2/6,0
BJC2001702005148,2017/2/6,0
BJC2001702005192,2017/2/6,0
BJC2001702005232,2017/2/6,0
BJC2001702005234,2017/2/6,0
BJC2001702005279,2017/2/6,0
BJC2001702005319,2017/2/6,0
BJC2001702005363,2017/2/6,0
BJC2001702005410,2017/2/6,0
BJC2001702005472,2017/2/6,0
BJC2001702005512,2017/2/6,0
BJC2001702005516,2017/2/6,0
BJC2001702005582,2017/2/6,0
BJC2001702005675,2017/2/6,0
BJC2001702005726,2017/2/6,0
BJC2001702005772,2017/2/6,0
BJC2001702005918,2017/2/6,0
BJC2001702005945,2017/2/6,0
BJC2001702005946,2017/2/6,0
BJC2001702005966,2017/2/6,0
BJC2001702005975,2017/2/6,0
BJC2001702006114,2017/2/6,0
BJC2001702006135,2017/2/7,0
BJC2001702006235,2017/2/6,0
BJC2001702006327,2017/2/7,0
BJC2001702006348,2017/2/7,0
BJC2001702006408,2017/2/7,0
BJC2001702006419,2017/2/7,0
BJC2001702006454,2017/2/7,0
BJC2001702006567,2017/2/7,0
BJC2001702006629,2017/2/7,0
BJC2001702006640,2017/2/7,0
BJC2001702006686,2017/2/7,0
BJC2001702006741,2017/2/7,0
BJC2001702006757,2017/2/7,0
BJC2001702006788,2017/2/7,0
BJC2001702006906,2017/2/7,0
BJC2001702006968,2017/2/7,0
BJC2001702006974,2017/2/7,0
BJC2001702006977,2017/2/7,0
BJC2001702007200,2017/2/7,0
BJC2001702007206,2017/2/7,0
BJC2001702007225,2017/2/7,0
BJC2001702007228,2017/2/7,0
BJC2001702007254,2017/2/7,0
BJC2001702007367,2017/2/7,0
BJC2001702007427,2017/2/7,0
BJC2001702007444,2017/2/7,0
BJC2001702007454,2017/2/7,0
BJC2001702007490,2017/2/7,0
BJC2001702007578,2017/2/7,0
BJC2001702007584,2017/2/7,0
